ID,Traditional,Simplified,Pinyin,Meaning
B01490,單幹,单干,dāngàn,
B01519,蛋糕,蛋糕,dàngāo,
B01522,當差,当差,dāngchāi,
A01120,當場,当场,dāngchǎng,
A01140,當成,当成,dàngchéng,
A01121,當初,当初,dāngchū,
F191,當初,当初,dāngchū,
B01551,檔次,档次,dàngcì,
A01122,當代,当代,dāngdài,
A01123,當地,当地,dāngdì,
Q079,耽擱,耽搁,dānge,
A01101,耽擱,耽搁,dāngē,
B01491,單個兒,单个儿,dāngèr,
E145,單個兒,单个儿,dāngèr,
B01534,黨費,党费,dǎngfèi,
B01535,黨風,党风,dǎngfēng,
B01523,當歸,当归,dāngguī,
A01136,黨籍,党籍,dǎngjí,
B01536,黨紀,党纪,dǎngjì,
A01124,當即,当即,dāngjí,
B01524,當家,当家,dāngjiā,
B01537,黨建,党建,dǎngjiàn,
A01125,當今,当今,dāngjīn,
A01126,當局,当局,dāngjú,
B01525,當量,当量,dāngliàng,
B01526,當面,当面,dāngmiàn,
A01127,當年,当年,dàngnián,
A01141,當年,当年,dàngnián,
B01538,黨派,党派,dǎngpài,
B01552,檔期,档期,dàngqī,
B01539,黨旗,党旗,dǎngqí,
A01128,當前,当前,dāngqián,
B01527,當權,当权,dāngquán,
A01129,當然,当然,dāngrán,
B01545,當日,当日,dàngrì,
B01528,當日,当日,dāngrì,
A01130,當時,当时,dàngshí,
A01142,當時,当时,dàngshí,
A01131,當事人,当事人,dāngshìrén,
A01143,當天,当天,dàngtiān,
B01540,黨團,党团,dǎngtuán,
B01500,膽固醇,胆固醇,dǎngùchún,
B01546,當晚,当晚,dàngwǎn,
A01137,黨委,党委,dǎngwěi,
B01541,黨務,党务,dǎngwù,
B01529,當務之急,当务之急,dāngwùzhījí,
B01530,當下,当下,dāngxià,
B01542,黨校,党校,dǎngxiào,
B01531,當心,当心,dāngxīn,
A01138,黨性,党性,dǎngxìng,
A01132,當選,当选,dāngxuǎn,
B01550,蕩漾,荡漾,dàngyàng,
B01547,當夜,当夜,dàngyè,
A01139,黨員,党员,dǎngyuán,
B01543,黨章,党章,dǎngzhāng,
B01548,當真,当真,dàngzhēn,
B01532,當眾,当众,dāngzhòng,
A01133,當中,当中,dāngzhōng,
F193,當中,当中,dāngzhōng,
B01549,當作,当作,dàngzuò,
B01513,淡化,淡化,dànhuà,
E066,蛋黃兒,蛋黄儿,dànhuángr,
A01037,大娘,大娘,dàniáng,
F179,大娘,大娘,dàniáng,
B01492,單價,单价,dānjià,
B01483,擔架,担架,dānjià,
B01493,單據,单据,dānjù,
B01510,旦角兒,旦角儿,dànjuér,
E100,旦角兒,旦角儿,dànjuér,
B01501,膽量,胆量,dǎnliàng,
F187,膽量,胆量,dǎnliàng,
B01502,膽略,胆略,dǎnlüè,
A01112,淡漠,淡漠,dànmò,
B01503,膽囊,胆囊,dǎnnáng,
B01515,彈片,弹片,dànpiàn,
B01521,氮氣,氮气,dànqì,
B01504,膽怯,胆怯,dǎnqiè,
E131,蛋清兒,蛋清儿,dànqīngr,
B01514,淡然,淡然,dànrán,
A01094,擔任,担任,dānrèn,
B01494,單身,单身,dānshēn,
A01110,誕生,诞生,dànshēng,
A01107,但是,但是,dànshì,
F189,但是,但是,dànshì,
B01505,膽識,胆识,dǎnshì,
A01113,淡水,淡水,dànshuǐ,
B01516,彈頭,弹头,dàntóu,
B01517,彈丸之地,弹丸之地,dànwánzhīdì,
A01099,單位,单位,dānwèi,
A01102,耽誤,耽误,dānwu,
Q080,耽誤,耽误,dānwu,
B01495,單向,单向,dānxiàng,
B01496,單項,单项,dānxiàng,
B01506,膽小鬼,胆小鬼,dǎnxiǎoguǐ,
A01095,擔心,担心,dānxīn,
B01518,彈藥,弹药,dànyào,
A01100,單一,单一,dānyī,
B01497,單衣,单衣,dānyī,
B01484,擔憂,担忧,dānyōu,
B01498,單元,单元,dānyuán,
B01507,膽汁,胆汁,dǎnzhī,
A01108,擔子,担子,dànzi,
F190,擔子,担子,dànzi,
Q082,擔子,担子,dànzi,
B01508,膽子,胆子,dǎnzi,
F188,膽子,胆子,dǎnzi,
Q081,膽子,胆子,dǎnzi,
B01499,單子,单子,dānzi,
Q078,單子,单子,dānzi,
A01163,到,到,dào,
A01168,盜,盗,dào,
A01171,道,道,dào,
A01176,稻,稻,dào,
A01149,導,导,dǎo,
A01156,島,岛,dǎo,
A01159,倒,倒,dǎo,
A01158,搗,捣,dǎo,
A01162,蹈,蹈,dǎo,
A01147,刀,刀,dāo,
A01174,道理,道理,dào•lǐ,
B01588,盜版,盗版,dàobǎn,
A01148,刀把兒,刀把儿,dāobàr,
E003,刀把兒,刀把儿,dāobàr,
E075,刀背兒,刀背儿,dāobèir,
B01578,倒逼,倒逼,dàobī,
B01566,倒閉,倒闭,dǎobì,
F195,倒閉,倒闭,dǎobì,
B01597,稻草,稻草,dàocǎo,
B01570,到場,到场,dàochǎng,
A01164,到處,到处,dàochù,
F197,到處,到处,dàochù,
A01165,到達,到达,dàodá,
A01150,導彈,导弹,dǎodàn,
A01172,道德,道德,dàodé,
A01166,到底,到底,dàodǐ,
B01555,導電,导电,dǎodiàn,
B01556,導讀,导读,dǎodú,
B01571,到訪,到访,dàofǎng,
B01567,倒伏,倒伏,dǎofú,
A01161,禱告,祷告,dǎogào,
A01177,稻穀,稻谷,dàogǔ,
B01579,倒掛,倒挂,dàoguà,
A01151,導管,导管,dǎoguǎn,
B01563,搗鬼,捣鬼,dǎoguǐ,
B01557,導航,导航,dǎoháng,
B01564,搗毀,捣毁,dǎohuǐ,
B01572,到家,到家,dàojiā,
B01590,道家,道家,dàojiā,
A01173,道教,道教,dàojiào,
B01591,道具,道具,dàojù,
A01167,到來,到来,dàolái,
B01580,倒立,倒立,dàolì,
A01175,道路,道路,dàolù,
B01565,搗亂,捣乱,dǎoluàn,
B01568,倒賣,倒卖,dǎomài,
A01160,倒黴 [倒楣],倒霉,dǎoméi,
F196,倒黴,倒霉,dǎoméi,
A01170,悼念,悼念,dàoniàn,
B01573,到期,到期,dàoqí,
B01592,道歉,道歉,dàoqiàn,
B01553,刀槍,刀枪,dāoqiāng,
A01169,盜竊,盗窃,dàoqiè,
B01558,導熱,导热,dǎorè,
B01574,到任,到任,dàorèn,
E080,刀刃兒,刀刃儿,dāorènr,
B01593,道士,道士,dàoshi,
Q084,道士,道士,dàoshi,
B01559,導師,导师,dǎoshī,
B01575,到手,到手,dàoshǒu,
B01582,倒數,倒数,dàoshù,
B01581,倒數,倒数,dàoshǔ,
B01569,倒塌,倒塌,dǎotā,
A01152,導體,导体,dǎotǐ,
B01576,到頭,到头,dàotóu,
B01583,倒退,倒退,dàotuì,
B01577,到位,到位,dàowèi,
B01594,道喜,道喜,dàoxǐ,
A01153,導線,导线,dǎoxiàn,
B01560,導向,导向,dǎoxiàng,
B01595,道謝,道谢,dàoxiè,
A01154,導演,导演,dǎoyǎn,
B01596,道義,道义,dàoyì,
B01584,倒影,倒影,dàoyǐng,
B01561,導游,导游,dǎoyóu,
B01562,導語,导语,dǎoyǔ,
A01157,島嶼,岛屿,dǎoyǔ,
B01589,盜賊,盗贼,dàozéi,
B01585,倒置,倒置,dàozhì,
A01155,導致,导致,dǎozhì,
B01587,倒轉,倒转,dàozhuàn,
B01586,倒轉,倒转,dàozhuǎn,
B01598,稻子,稻子,dàozi,
Q085,稻子,稻子,dàozi,
B01554,刀子,刀子,dāozi,
F194,刀子,刀子,dāozi,
Q083,刀子,刀子,dāozi,
A01038,大砲,大炮,dàpào,
B01367,搭配,搭配,dāpèi,
A01009,打破,打破,dǎpò,
A01039,大氣,大气,dàqì,
B01438,大氣層,大气层,dàqìcéng,
A01040,大慶,大庆,dàqìng,
B01439,大氣壓,大气压,dàqìyā,
B01387,打趣,打趣,dǎqù,
B01440,大權,大权,dàquán,
B01388,打擾,打扰,dǎrǎo,
F172,打擾,打扰,dǎrǎo,
A01041,大人,大人,dàrén,
B01441,大人物,大人物,dàrénwù,
B01442,大賽,大赛,dàsài,
A01042,大嫂,大嫂,dàsǎo,
B01389,打掃,打扫,dǎsǎo,
A01043,大厦,大厦,dàshà,
B01443,大赦,大赦,dàshè,
A01044,大嬸兒,大婶儿,dàshěnr,
E079,大嬸兒,大婶儿,dàshěnr,
F181,大嬸兒,大婶儿,dàshěnr,
A01046,大事,大事,dàshì,
F182,大事,大事,dàshì,
B01445,大勢,大势,dàshì,
B01444,大使,大使,dàshǐ,
A01045,大師,大师,dàshī,
A01047,大叔,大叔,dàshū,
F183,大叔,大叔,dàshū,
A01048,大肆,大肆,dàsì,
A01010,打算,打算,dǎsuan,
Q069,打算,打算,dǎsuan,
B01446,大堂,大堂,dàtáng,
A01049,大體,大体,dàtǐ,
B01390,打鐵,打铁,dǎtiě,
A01050,大廳,大厅,dàtīng,
A01011,打聽,打听,dǎting,
Q070,打聽,打听,dǎting,
B01391,打通,打通,dǎtōng,
B01447,大同小異,大同小异,dàtóng-xiǎoyì,
B01448,大腿,大腿,dàtuǐ,
A01051,大王,大王,dàwáng,
E059,大腕兒,大腕儿,dàwànr,
B01449,大喜,大喜,dàxǐ,
A01052,大相逕庭,大相径庭,dàxiāng-jìngtíng,
B01450,大顯身手,大显身手,dàxiǎn-shēnshǒu,
A01053,大小,大小,dàxiǎo,
B01392,打消,打消,dǎxiāo,
A01054,大型,大型,dàxíng,
B01451,大修,大修,dàxiū,
B01452,大選,大选,dàxuǎn,
A01055,大學,大学,dàxué,
B01453,大雪,大雪,dàxuě,
A01056,大學生,大学生,dàxuéshēng,
B01454,大雁,大雁,dàyàn,
F184,大雁,大雁,dàyàn,
A01057,大洋,大洋,dàyáng,
A01059,大爺,大爷,dàye,
Q073,大爺,大爷,dàye,
A01058,大爺,大爷,dàyé,
B01455,大業,大业,dàyè,
B01458,大意,大意,dàyi,
Q074,大意,大意,dàyi,
B01456,大義,大义,dàyì,
B01457,大意,大意,dàyì,
A01060,大衣,大衣,dàyī,
F185,大衣,大衣,dàyī,
B01393,打印,打印,dǎyìn,
A00995,答應,答应,dāying,
Q064,答應,答应,dāying,
B01459,大有可爲,大有可为,dàyǒu-kěwéi,
A01061,大雨,大雨,dàyǔ,
A01062,大約,大约,dàyuē,
B01394,打造,打造,dǎzào,
E002,打雜兒,打杂儿,dǎzár,
A01063,大戰,大战,dàzhàn,
A01012,打仗,打仗,dǎzhàng,
B01460,大張旗鼓,大张旗鼓,dàzhāng-qígǔ,
B01395,打招呼,打招呼,dǎzhāohu,
Q071,打招呼,打招呼,dǎzhāohu,
B01396,打折,打折,dǎzhé,
A01064,大致,大致,dàzhì,
A01065,大眾,大众,dàzhòng,
B01461,大專,大专,dàzhuān,
E058,打轉兒,打转儿,dǎzhuànr,
B01397,打字,打字,dǎzì,
A01066,大自然,大自然,dàzìrán,
B01462,大宗,大宗,dàzōng,
B01463,大作,大作,dàzuò,
A01182,德,德,dé,
A01178,得,得,dé / děi,
B01612,得罪,得罪,dé•zuì,
B01613,德才兼備,德才兼备,décái-jiānbèi,
B01599,得逞,得逞,déchěng,
B01600,得當,得当,dédàng,
A01179,得到,得到,dédào,
B01601,得分,得分,défēn,
B01602,得救,得救,déjiù,
B01603,得力,得力,délì,
A01196,鄧,邓,dèng,
A01197,凳,凳,dèng,
A01198,瞪,瞪,dèng,
A01190,等,等,děng,
A01184,燈,灯,dēng,
A01187,登,登,dēng,
A01189,蹬,蹬,dēng / dèng,
B01617,登場,登场,dēngcháng,
B01618,登場,登场,dēngchǎng,
A01191,等待,等待,děngdài,
A01192,等到,等到,děngdào,
B01619,登頂,登顶,dēngdǐng,
B01620,登高,登高,dēnggāo,
A01185,燈光,灯光,dēngguāng,
B01627,等號,等号,děnghào,
A01193,等候,等候,děnghòu,
B01614,燈火,灯火,dēnghuǒ,
A01194,等級,等级,děngjí,
A01188,登記,登记,dēngjì,
B01628,等價,等价,děngjià,
B01615,燈籠,灯笼,dēnglong,
Q086,燈籠,灯笼,dēnglong,
B01622,登録,登录,dēnglù,
B01621,登陸,登陆,dēnglù,
B01623,登門,登门,dēngmén,
A01186,燈泡兒,灯泡儿,dēngpàor,
E163,燈泡兒,灯泡儿,dēngpàor,
F198,燈泡兒,灯泡儿,dēngpàor,
B01624,登山,登山,dēngshān,
B01629,等式,等式,děngshì,
B01616,燈塔,灯塔,dēngtǎ,
B01625,登台,登台,dēngtái,
B01630,等同,等同,děngtóng,
B01632,瞪眼,瞪眼,dèngyǎn,
A01195,等於,等于,děngyú,
B01626,登載,登载,dēngzǎi,
B01631,凳子,凳子,dèngzi,
F199,凳子,凳子,dèngzi,
Q087,凳子,凳子,dèngzi,
B01604,得失,得失,déshī,
B01605,得手,得手,déshǒu,
B01606,得體,得体,détǐ,
B01607,得天獨厚,得天独厚,détiāndúhòu,
B01608,得心應手,得心应手,déxīn-yīngshǒu,
B01609,得益,得益,déyì,
A01181,得意,得意,déyì,
A01180,得以,得以,déyǐ,
A01183,德育,德育,déyù,
B01610,得知,得知,dézhī,
B01611,得主,得主,dézhǔ,
A01208,敵,敌,dí,
A01212,笛,笛,dí,
B01662,嫡,嫡,dí,
A01220,地,地,dì,
A01252,帝,帝,dì,
A01255,第,第,dì,
A01254,遞,递,dì,
A01257,締,缔,dì,
A01256,蒂,蒂,dì,
A01217,底,底,dǐ,
A01214,抵,抵,dǐ,
A01199,低,低,dī,
A01204,堤,堤,dī,
A01206,滴,滴,dī,
A01205,提,提,dī / tí,
B01673,底細,底细,dǐ•xì,
A01219,底下,底下,dǐ•xià,
B01633,低矮,低矮,dī'ǎi,
A01270,電,电,diàn,
A01299,佃,佃,diàn,
A01300,甸,甸,diàn,
A01301,店,店,diàn,
A01303,墊,垫,diàn,
A01307,奠,奠,diàn,
A01309,殿,殿,diàn,
A01263,典,典,diǎn,
A01266,點,点,diǎn,
A01269,碘,碘,diǎn,
A01258,掂,掂,diān,
A01259,滇,滇,diān,
A01260,顛,颠,diān,
A01262,巔,巅,diān,
A01305,惦記,惦记,diàn•jì,
B01720,點綴,点缀,diǎn•zhuì,
A01271,電報,电报,diànbào,
B01722,電表,电表,diànbiǎo,
B01723,電冰箱,电冰箱,diànbīngxiāng,
B01724,電波,电波,diànbō,
A01261,顛簸,颠簸,diānbǒ,
A01272,電場,电场,diànchǎng,
B01725,電車,电车,diànchē,
A01273,電池,电池,diànchí,
F208,電池,电池,diànchí,
A01274,電磁,电磁,diàncí,
A01275,電磁波,电磁波,diàncíbō,
B01726,電磁場,电磁场,diàncíchǎng,
B01707,顛倒,颠倒,diāndǎo,
F206,顛倒,颠倒,diāndǎo,
A01276,電燈,电灯,diàndēng,
B01713,點滴,点滴,diǎndī,
A01308,奠定,奠定,diàndìng,
E123,墊底兒,垫底儿,diàndǐr,
A01277,電動,电动,diàndòng,
B01727,電鍍,电镀,diàndù,
B01709,典範,典范,diǎnfàn,
A01304,澱粉,淀粉,diànfěn,
B01708,顛覆,颠覆,diānfù,
B01728,電工,电工,diàngōng,
B01710,典故,典故,diǎngù,
B01729,電光,电光,diànguāng,
B01730,電焊,电焊,diànhàn,
A01278,電荷,电荷,diànhè,
A01279,電話,电话,diànhuà,
B01714,點火,点火,diǎnhuǒ,
B01732,電極,电极,diànjí,
B01731,電機,电机,diànjī,
B01755,奠基,奠基,diànjī,
A01264,典籍,典籍,diǎnjí,
B01715,點擊,点击,diǎnjī,
B01733,電解,电解,diànjiě,
B01734,電解質,电解质,diànjiězhì,
B01735,電纜,电缆,diànlǎn,
A01280,電離,电离,diànlí,
A01281,電力,电力,diànlì,
B01711,典禮,典礼,diǎnlǐ,
A01282,電量,电量,diànliàng,
B01736,電鈴,电铃,diànlíng,
A01283,電流,电流,diànliú,
B01737,電爐,电炉,diànlú,
A01284,電路,电路,diànlù,
B01716,點名,点名,diǎnmíng,
A01285,電腦,电脑,diànnǎo,
A01286,電能,电能,diànnéng,
A01306,惦念,惦念,diànniàn,
B01717,點評,点评,diǎnpíng,
B01751,店鋪,店铺,diànpù,
B01738,電氣,电气,diànqì,
A01287,電器,电器,diànqì,
B01739,電氣化,电气化,diànqìhuà,
B01754,墊圈,垫圈,diànquān,
A01267,點燃,点燃,diǎnrán,
A01288,電容,电容,diànróng,
B01740,電扇,电扇,diànshàn,
B01741,電商,电商,diànshāng,
A01289,電視,电视,diànshì,
B01742,電視機,电视机,diànshìjī,
A01290,電視劇,电视剧,diànshìjù,
A01291,電視台,电视台,diànshìtái,
A01292,電台,电台,diàntái,
B01752,店堂,店堂,diàntáng,
B01756,殿堂,殿堂,diàntáng,
B01743,電梯,电梯,diàntī,
B01744,電筒,电筒,diàntǒng,
A01268,點頭,点头,diǎntóu,
F207,點頭,点头,diǎntóu,
B01745,電網,电网,diànwǎng,
B01746,電文,电文,diànwén,
A01302,玷污,玷污,diànwū,
B01757,殿下,殿下,diànxià,
A01293,電線,电线,diànxiàn,
B01747,電信,电信,diànxìn,
B01718,點心,点心,diǎnxin,
Q097,點心,点心,diǎnxin,
A01265,典型,典型,diǎnxíng,
B01748,電訊,电讯,diànxùn,
A01294,電壓,电压,diànyā,
B01712,典雅,典雅,diǎnyǎ,
A01295,電影,电影,diànyǐng,
B01749,電影院,电影院,diànyǐngyuàn,
A01296,電源,电源,diànyuán,
B01753,店員,店员,diànyuán,
B01719,點讚,点赞,diǎnzàn,
B01750,電站,电站,diànzhàn,
A01297,電子,电子,diànzǐ,
B01721,點子,点子,diǎnzi,
Q098,點子,点子,diǎnzi,
A01298,電阻,电阻,diànzǔ,
A01316,吊,吊,diào,
A01318,釣,钓,diào,
A01323,掉,掉,diào,
F209,掉,掉,diào,
A01310,刁,刁,diāo,
A01311,叼,叼,diāo,
B01759,貂,貂,diāo,
A01312,雕,雕,diāo,
A01319,調,调,diào / tiáo,
B01760,碉堡,碉堡,diāobǎo,
A01320,調撥,调拨,diàobō,
A01321,調查,调查,diàochá,
A01322,調動,调动,diàodòng,
B01766,調度,调度,diàodù,
B01776,掉隊,掉队,diàoduì,
B01764,釣竿,钓竿,diàogān,
B01762,吊環,吊环,diàohuán,
B01767,調換,调换,diàohuàn,
B01768,調集,调集,diàojí,
E027,掉價兒,掉价儿,diàojiàr,
A01313,雕刻,雕刻,diāokè,
B01769,調離,调离,diàolí,
B01758,刁難,刁难,diāonán,
B01770,調配,调配,diàopèi,
B01771,調遣,调遣,diàoqiǎn,
B01772,調任,调任,diàorèn,
A01314,雕塑,雕塑,diāosù,
B01777,掉頭,掉头,diàotóu,
B01761,雕像,雕像,diāoxiàng,
B01763,吊銷,吊销,diàoxiāo,
B01773,調研,调研,diàoyán,
A01317,吊唁,吊唁,diàoyàn,
B01778,掉以輕心,掉以轻心,diàoyǐqīngxīn,
B01765,釣魚,钓鱼,diàoyú,
B01774,調運,调运,diàoyùn,
A01315,雕琢,雕琢,diāozhuó,
B01775,調子,调子,diàozi,
Q099,調子,调子,diàozi,
B01650,堤壩,堤坝,dībà,
A01221,地板,地板,dìbǎn,
F203,地板,地板,dìbǎn,
A01222,地表,地表,dìbiǎo,
A01223,地步,地步,dìbù,
A01224,地層,地层,dìcéng,
A01218,底層,底层,dǐcéng,
B01634,低層,低层,dīcéng,
B01677,地産,地产,dìchǎn,
B01664,抵償,抵偿,dǐcháng,
B01635,低潮,低潮,dīcháo,
B01636,低沉,低沉,dīchén,
B01665,抵觸,抵触,dǐchù,
B01678,地磁,地磁,dìcí,
B01666,抵達,抵达,dǐdá,
A01225,地帶,地带,dìdài,
B01667,抵擋,抵挡,dǐdǎng,
B01680,地道,地道,dìdao,
Q093,地道,地道,dìdao,
B01679,地道,地道,dìdào,
A01248,弟弟,弟弟,dìdi,
F205,弟弟,弟弟,dìdi,
Q095,弟弟,弟弟,dìdi,
A01226,地點,地点,dìdiǎn,
B01681,地段,地段,dìduàn,
A01209,敵對,敌对,díduì,
A01326,迭,迭,dié,
A01327,疊,叠,dié,
A01328,碟,碟,dié,
A01329,蝶,蝶,dié,
A01324,爹,爹,diē,
A01325,跌,跌,diē,
F210,跌,跌,diē,
B01779,跌落,跌落,diēluò,
Q100,碟子,碟子,diézi,
B01780,碟子,碟子,diézǐ,
A01228,地方,地方,dìfang,
Q094,地方,地方,dìfang,
A01227,地方,地方,dìfāng,
B01652,提防,提防,dīfang,
Q088,提防,提防,dīfang,
B01651,堤防,堤防,dīfáng,
A01213,嘀咕,嘀咕,dígu,
Q091,嘀咕,嘀咕,dígu,
B01638,低谷,低谷,dīgǔ,
B01637,低估,低估,dīgū,
B01653,滴灌,滴灌,dīguàn,
B01655,敵國,敌国,díguó,
A01253,帝國,帝国,dìguó,
B01682,地核,地核,dìhé,
B01656,敵後,敌后,díhòu,
B01663,詆毀,诋毁,dǐhuǐ,
A01240,地下,地下,dìíxia,
B01683,地基,地基,dìjī,
A01200,低級,低级,dījí,
B01639,低價,低价,dījià,
B01700,遞減,递减,dìjiǎn,
B01684,地窖,地窖,dìjiào,
B01701,遞交,递交,dìjiāo,
B01704,締結,缔结,dìjié,
A01215,抵抗,抵抗,dǐkàng,
B01640,低空,低空,dīkōng,
B01657,敵寇,敌寇,díkòu,
B01685,地雷,地雷,dìléi,
B01686,地力,地力,dìlì,
A01229,地理,地理,dìlǐ,
B01641,低廉,低廉,dīlián,
B01642,低劣,低劣,dīliè,
F200,低劣,低劣,dīliè,
A01211,滌綸,涤纶,dílún,
B01643,低落,低落,dīluò,
B01687,地幔,地幔,dìmàn,
A01230,地貌,地貌,dìmào,
A01249,弟妹,弟妹,dìmèi,
B01644,低迷,低迷,dīmí,
A01231,地面,地面,dìmiàn,
B01645,低能,低能,dīnéng,
A01338,訂,订,dìng,
A01340,定,定,dìng,
B01810,錠,锭,dìng,
A01334,頂,顶,dǐng,
A01337,鼎,鼎,dǐng,
A01330,丁,丁,dīng,
A01331,叮,叮,dīng,
A01332,盯,盯,dīng,
A01333,釘,钉,dīng / dìng,
A01341,定額,定额,dìng’é,
B01789,訂單,订单,dìngdān,
B01795,定點,定点,dìngdiǎn,
A01335,頂點,顶点,dǐngdiǎn,
B01796,定都,定都,dìngdōu,
A01336,頂端,顶端,dǐngduān,
F212,頂端,顶端,dǐngduān,
B01784,頂峰,顶峰,dǐngfēng,
B01797,定格,定格,dìnggé,
B01790,訂購,订购,dìnggòu,
B01798,定購,定购,dìnggòu,
B01791,訂婚,订婚,dìnghūn,
A01339,訂貨,订货,dìnghuò,
B01785,頂級,顶级,dǐngjí,
B01799,定價,定价,dìngjià,
B01786,頂尖,顶尖,dǐngjiān,
B01800,定居,定居,dìngjū,
B01792,訂立,订立,dìnglì,
A01342,定理,定理,dìnglǐ,
A01343,定量,定量,dìngliàng,
A01344,定律,定律,dìnglǜ,
B01801,定論,定论,dìnglùn,
B01802,定名,定名,dìngmíng,
B01781,叮嚀,叮咛,dīngníng,
E187,頂牛兒,顶牛儿,dǐngniúr,
A01345,定期,定期,dìngqī,
B01803,定神,定神,dìngshén,
B01788,鼎盛,鼎盛,dǐngshèng,
B01804,定時,定时,dìngshí,
B01787,頂替,顶替,dǐngtì,
B01805,定位,定位,dìngwèi,
A01346,定向,定向,dìngxiàng,
A01347,定型,定型,dìngxíng,
B01806,定性,定性,dìngxìng,
A01348,定義,定义,dìngyì,
B01807,定語,定语,dìngyǔ,
B01808,定員,定员,dìngyuán,
B01793,訂閲,订阅,dìngyuè,
B01794,訂正,订正,dìngzhèng,
B01782,叮囑,叮嘱,dīngzhǔ,
B01783,釘子,钉子,dīngzi,
F211,釘子,钉子,dīngzi,
Q101,釘子,钉子,dīngzi,
B01809,定罪,定罪,dìngzuì,
B01688,地盤,地盘,dìpán,
B01689,地皮,地皮,dìpí,
B01671,底片,底片,dǐpiàn,
B01690,地平線,地平线,dìpíngxiàn,
B01672,底氣,底气,dǐqì,
A01232,地殻,地壳,dìqiào,
B01658,敵情,敌情,díqíng,
A01233,地球,地球,dìqiú,
A01234,地區,地区,dìqū,
A01207,的確,的确,díquè,
B01691,地熱,地热,dìrè,
A01210,敵人,敌人,dírén,
B01659,敵視,敌视,díshì,
A01235,地勢,地势,dìshì,
Q089,滴水,滴水,dīshui,
B01654,滴水,滴水,dīshuǐ,
A01236,地毯,地毯,dìtǎn,
B01646,低碳,低碳,dītàn,
B01692,地鐵,地铁,dìtiě,
B01703,諦聽,谛听,dìtīng,
A01201,低頭,低头,dītóu,
A01237,地圖,地图,dìtú,
A01349,丟,丢,diū,
F213,丟,丢,diū,
B01811,丟掉,丢掉,diūdiào,
B01812,丟臉,丢脸,diūliǎn,
B01813,丟棄,丢弃,diūqì,
B01814,丟人,丢人,diūrén,
F214,丟人,丢人,diūrén,
B01815,丟失,丢失,diūshī,
